click_par,channel,app_name,page_name,user_id
{"_portal_wayBillClickTrace_h5":621},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":208},home,portal-app,resident_人工调度台,10059374
{"_portal_tableListTrace_h5":580},home,portal-app,resident_人工调度台,10059374
{"_portal_wayBillClickTrace_h5":350},home,portal-app,resident_人工调度台,10059374
{"_portal_tableListTrace_h5":323},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":619},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":371},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":453},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":511},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":717},home,portal-app,resident_人工调度台,10020491
{"_portal_wayBillClickTrace_h5":435},home,portal-app,resident_人工调度台,10020491
{"_portal_wayBillClickTrace_h5":336},home,portal-app,resident_人工调度台,10055474
{"_portal_tableListTrace_h5":366},home,portal-app,resident_人工调度台,10059374
{"_portal_tableListTrace_h5":564},home,portal-app,resident_人工调度台,10020491
{"_portal_tableListTrace_h5":463},home,portal-app,resident_人工调度台,10062805
{"_portal_tableListTrace_h5":394},home,portal-app,resident_人工调度台,10059374
{"_portal_wayBillClickTrace_h5":353},home,portal-app,resident_人工调度台,10062805
{"_portal_tableListTrace_h5":707},home,portal-app,resident_人工调度台,10020491
{"_portal_wayBillClickTrace_h5":224},home,portal-app,resident_人工调度台,10020491
{"_portal_makeAssignTrace_h5":1145},home,portal-app,resident_人工调度台,10058938
{"_portal_tableListTrace_h5":412},home,portal-app,resident_人工调度台,10058938
{"_portal_wayBillClickTrace_h5":308},home,portal-app,resident_人工调度台,10042216
{"_portal_tableListTrace_h5":563},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":226},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":519},home,portal-app,resident_人工调度台,10058626
{"_portal_wayBillClickTrace_h5":351},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":195},home,portal-app,resident_人工调度台,10045619
{"_portal_tableListTrace_h5":427},home,portal-app,resident_人工调度台,10058938
{"_portal_wayBillClickTrace_h5":410},home,portal-app,resident_人工调度台,10058938
{"_portal_tableListTrace_h5":424},home,portal-app,resident_人工调度台,10065366
{"_portal_tableListTrace_h5":312},home,portal-app,resident_人工调度台,10065366
{"_portal_makeAssignTrace_h5":1090},home,portal-app,resident_人工调度台,10058938
{"_portal_tableListTrace_h5":6175},home,portal-app,resident_人工调度台,10045139
{"_portal_tableListTrace_h5":589},home,portal-app,dispatch_人工调度台,2837
{"_portal_wayBillClickTrace_h5":389},home,portal-app,resident_人工调度台,10058938
{"_portal_tableListTrace_h5":549},home,portal-app,resident_人工调度台,10065366
{"_portal_tableListTrace_h5":644},home,portal-app,resident_人工调度台,10045139
{"_portal_tableListTrace_h5":514},home,portal-app,resident_人工调度台,10052353
{"_portal_tableListTrace_h5":263},home,portal-app,resident_人工调度台,10052353
{"_portal_tableListTrace_h5":234},home,portal-app,resident_人工调度台,10052353
{"_portal_tableListTrace_h5":484},home,portal-app,resident_人工调度台,10058938
{"_portal_tableListTrace_h5":789},home,portal-app,resident_人工调度台,10040864
{"_portal_wayBillClickTrace_h5":332},home,portal-app,resident_人工调度台,10058938
{"_portal_tableListTrace_h5":359},home,portal-app,resident_人工调度台,10063693
{"_portal_tableListTrace_h5":447},home,portal-app,resident_人工调度台,10063693
{"_portal_wayBillClickTrace_h5":405},home,portal-app,resident_人工调度台,10045139
{"_portal_wayBillClickTrace_h5":306},home,portal-app,resident_人工调度台,10065599
{"_portal_tableListTrace_h5":191},home,portal-app,resident_人工调度台,10058626
{"_portal_wayBillClickTrace_h5":382},home,portal-app,resident_人工调度台,10063693
{"_portal_tableListTrace_h5":644},home,portal-app,resident_人工调度台,10058626
{"_portal_wayBillClickTrace_h5":340},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":269},home,portal-app,resident_人工调度台,10045619
{"_portal_tableListTrace_h5":344},home,portal-app,resident_人工调度台,10045619
{"_portal_tableListTrace_h5":477},home,portal-app,resident_人工调度台,10063693
{"_portal_tableListTrace_h5":420},home,portal-app,resident_人工调度台,10063693
{"_portal_tableListTrace_h5":584},home,portal-app,orderDispatch_人工调度台,10027801
{"_portal_tableListTrace_h5":745},home,portal-app,orderDispatch_人工调度台,10027801
{"_portal_tableListTrace_h5":514},home,portal-app,resident_人工调度台,10060934
{"_portal_tableListTrace_h5":334},home,portal-app,resident_人工调度台,10060934
{"_portal_tableListTrace_h5":455},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":555},home,portal-app,orderDispatch_人工调度台,10027801
{"_portal_tableListTrace_h5":346},home,portal-app,resident_人工调度台,10039341
{"_portal_tableListTrace_h5":422},home,portal-app,resident_人工调度台,10060934
{"_portal_tableListTrace_h5":403},home,portal-app,dispatch_人工调度台,2837
{"_portal_wayBillClickTrace_h5":599},home,portal-app,resident_人工调度台,10062468
{"_portal_tableListTrace_h5":349},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":633},home,portal-app,resident_人工调度台,10053436
{"_portal_tableListTrace_h5":500},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":351},home,portal-app,resident_人工调度台,10063693
{"_portal_wayBillClickTrace_h5":420},home,portal-app,resident_人工调度台,10053436
{"_portal_tableListTrace_h5":360},home,portal-app,resident_人工调度台,10045332
{"_portal_wayBillClickTrace_h5":442},home,portal-app,resident_人工调度台,10053436
{"_portal_tableListTrace_h5":441},home,portal-app,resident_人工调度台,10063693
{"_portal_tableListTrace_h5":374},home,portal-app,resident_人工调度台,10053436
{"_portal_tableListTrace_h5":400},home,portal-app,resident_人工调度台,10053436
{"_portal_wayBillClickTrace_h5":275},home,portal-app,resident_人工调度台,10063693
{"_portal_wayBillClickTrace_h5":449},home,portal-app,resident_人工调度台,10058416
{"_portal_tableListTrace_h5":573},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":432},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":440},home,portal-app,dispatch_人工调度台,2837
{"_portal_wayBillClickTrace_h5":206},home,portal-app,dispatch_人工调度台,2837
{"_portal_wayBillClickTrace_h5":276},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":437},home,portal-app,resident_人工调度台,10040864
{"_portal_tableListTrace_h5":558},home,portal-app,resident_人工调度台,10040864
{"_portal_tableListTrace_h5":495},home,portal-app,resident_人工调度台,10040864
{"_portal_tableListTrace_h5":455},home,portal-app,dispatch_人工调度台,2837
{"_portal_wayBillClickTrace_h5":226},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":268},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":749},home,portal-app,dispatch_人工调度台,2837
{"_portal_wayBillClickTrace_h5":736},home,portal-app,resident_人工调度台,10059374
{"_portal_tableListTrace_h5":464},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":426},home,portal-app,dispatch_人工调度台,2837
{"_portal_wayBillClickTrace_h5":439},home,portal-app,resident_人工调度台,10059374
{"_portal_tableListTrace_h5":341},home,portal-app,dispatch_人工调度台,2837
{"_portal_tableListTrace_h5":771},home,portal-app,resident_人工调度台,10060934
{"_portal_wayBillClickTrace_h5":342},home,portal-app,resident_人工调度台,10059374
{"_portal_wayBillClickTrace_h5":363},home,portal-app,resident_人工调度台,10060934
{"_portal_tableListTrace_h5":530},home,portal-app,resident_人工调度台,10063443
{"_portal_tableListTrace_h5":380},home,portal-app,resident_人工调度台,10059374
{"_portal_tableListTrace_h5":676},home,portal-app,resident_人工调度台,10060934
{"_portal_tableListTrace_h5":582},home,portal-app,resident_人工调度台,10060934
{"_portal_wayBillClickTrace_h5":214},home,portal-app,resident_人工调度台,10060934
{"_portal_tableListTrace_h5":335},home,portal-app,dispatch_人工调度台,2837
{"_portal_makeAssignTrace_h5":963},home,portal-app,resident_人工调度台,10060934
{"_portal_tableListTrace_h5":553},home,portal-app,resident_人工调度台,10060934
{"_portal_tableListTrace_h5":897},home,portal-app,resident_人工调度台,10040864
{"_portal_tableListTrace_h5":347},home,portal-app,resident_人工调度台,10040864
{"_portal_wayBillClickTrace_h5":300},home,portal-app,resident_人工调度台,10043163
{"_portal_tableListTrace_h5":435},home,portal-app,resident_人工调度台,10060069
{"_portal_wayBillClickTrace_h5":317},home,portal-app,resident_人工调度台,10043163
{"_portal_tableListTrace_h5":744},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":319},home,portal-app,resident_人工调度台,10053436
{"_portal_wayBillClickTrace_h5":344},home,portal-app,resident_人工调度台,10043163
{"_portal_tableListTrace_h5":717},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":386},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":209},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":671},home,portal-app,resident_人工调度台,10058626
{"_portal_wayBillClickTrace_h5":357},home,portal-app,resident_人工调度台,10043163
{"_portal_tableListTrace_h5":1017},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":1180},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":437},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":458},home,portal-app,resident_人工调度台,10058626
{"_portal_wayBillClickTrace_h5":276},home,portal-app,resident_人工调度台,10060069
{"_portal_wayBillClickTrace_h5":329},home,portal-app,resident_人工调度台,10043131
{"_portal_tableListTrace_h5":373},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":275},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":252},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":379},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":319},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":267},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":309},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":557},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":258},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":407},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":490},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":267},home,portal-app,resident_人工调度台,10060069
{"_portal_tableListTrace_h5":514},home,portal-app,resident_人工调度台,10045094
{"_portal_tableListTrace_h5":289},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":444},home,portal-app,resident_人工调度台,10064771
{"_portal_tableListTrace_h5":273},home,portal-app,resident_人工调度台,10045094
{"_portal_tableListTrace_h5":249},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":338},home,portal-app,resident_人工调度台,10064771
{"_portal_tableListTrace_h5":377},home,portal-app,resident_人工调度台,10058626
{"_portal_tableListTrace_h5":282},home,portal-app,resident_人工调度台,10045094
{"_portal_tableListTrace_h5":704},home,portal-app,resident_人工调度台,10064771
{"_portal_tableListTrace_h5":301},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":283},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":362},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":412},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":290},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":347},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":340},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":294},home,portal-app,resident_人工调度台,10060510
{"_portal_wayBillClickTrace_h5":429},home,portal-app,resident_人工调度台,10060385
{"_portal_makeAssignTrace_h5":974},home,portal-app,resident_人工调度台,10060385
{"_portal_tableListTrace_h5":265},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":351},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":398},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":292},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":358},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":288},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":373},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":366},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":315},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":361},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":364},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":418},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":328},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":239},home,portal-app,resident_人工调度台,10063854
{"_portal_tableListTrace_h5":338},home,portal-app,resident_人工调度台,10060510
{"_portal_wayBillClickTrace_h5":291},home,portal-app,resident_人工调度台,10060385
{"_portal_tableListTrace_h5":396},home,portal-app,resident_人工调度台,10063854
{"_portal_tableListTrace_h5":365},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":249},home,portal-app,resident_人工调度台,10063854
{"_portal_tableListTrace_h5":314},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":338},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":313},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":300},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":361},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":300},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":324},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":467},home,portal-app,resident_人工调度台,10060385
{"_portal_makeAssignTrace_h5":11026},home,portal-app,resident_人工调度台,10060385
{"_portal_tableListTrace_h5":410},home,portal-app,resident_人工调度台,10060385
{"_portal_tableListTrace_h5":271},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":349},home,portal-app,resident_人工调度台,10060510
{"_portal_wayBillClickTrace_h5":272},home,portal-app,resident_人工调度台,10060385
{"_portal_tableListTrace_h5":279},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":329},home,portal-app,resident_人工调度台,10060510
{"_portal_makeAssignTrace_h5":982},home,portal-app,resident_人工调度台,10063201
{"_portal_tableListTrace_h5":241},home,portal-app,resident_人工调度台,10063201
{"_portal_tableListTrace_h5":281},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":847},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":323},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":279},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":297},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":228},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":380},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":176},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":318},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":326},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":473},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":323},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":245},home,portal-app,resident_人工调度台,10053482
{"_portal_tableListTrace_h5":591},home,portal-app,resident_人工调度台,10053482
{"_portal_tableListTrace_h5":365},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":13412},home,portal-app,orderDispatch_人工调度台,10063344
{"_portal_tableListTrace_h5":304},home,portal-app,resident_人工调度台,10063201
{"_portal_tableListTrace_h5":348},home,portal-app,resident_人工调度台,10063201
{"_portal_wayBillClickTrace_h5":334},home,portal-app,resident_人工调度台,10063201
{"_portal_tableListTrace_h5":349},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":311},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":290},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":327},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":307},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":315},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":472},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":315},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":275},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":359},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":376},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":261},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":648},home,portal-app,resident_人工调度台,10060385
{"_portal_tableListTrace_h5":360},home,portal-app,resident_人工调度台,10060385
{"_portal_tableListTrace_h5":354},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":310},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":316},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":157},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":178},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":164},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":587},home,portal-app,resident_人工调度台,10044020
{"_portal_tableListTrace_h5":170},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":198},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":505},home,portal-app,resident_人工调度台,10044020
{"_portal_tableListTrace_h5":207},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":235},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":174},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":227},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":182},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":310},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":174},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":282},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":234},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":298},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":598},home,portal-app,resident_人工调度台,10059374
{"_portal_tableListTrace_h5":462},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":315},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":304},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":214},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":265},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":275},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":321},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":203},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":209},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":209},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":195},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":181},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":688},home,portal-app,resident_人工调度台,10064905
{"_portal_tableListTrace_h5":530},home,portal-app,resident_人工调度台,10064905
{"_portal_tableListTrace_h5":469},home,portal-app,dispatch_人工调度台,10048740
{"_portal_tableListTrace_h5":322},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":210},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":336},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":204},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":176},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":348},home,portal-app,resident_人工调度台,10060510
{"_portal_wayBillClickTrace_h5":312},home,portal-app,resident_人工调度台,10052229
{"_portal_wayBillClickTrace_h5":679},home,portal-app,resident_人工调度台,10063506
{"_portal_tableListTrace_h5":649},home,portal-app,resident_人工调度台,10063506
{"_portal_tableListTrace_h5":307},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":166},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":145},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":214},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":213},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":151},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":210},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":317},home,portal-app,resident_人工调度台,10012091
{"_portal_tableListTrace_h5":193},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":341},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":204},home,portal-app,resident_人工调度台,10053453
{"_portal_wayBillClickTrace_h5":340},home,portal-app,resident_人工调度台,10012091
{"_portal_tableListTrace_h5":337},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":231},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":201},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":198},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":366},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":173},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":258},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":185},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":184},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":305},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":215},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":322},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":208},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":194},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":198},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":187},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":192},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":231},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":327},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":345},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":348},home,portal-app,resident_人工调度台,10012091
{"_portal_tableListTrace_h5":232},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":443},home,portal-app,resident_人工调度台,10047147
{"_portal_tableListTrace_h5":848},home,portal-app,dispatch_人工调度台,10048941
{"_portal_tableListTrace_h5":334},home,portal-app,dispatch_人工调度台,10048941
{"_portal_tableListTrace_h5":299},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":238},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":977},home,portal-app,dispatch_人工调度台,10048941
{"_portal_tableListTrace_h5":345},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":627},home,portal-app,dispatch_人工调度台,10048941
{"_portal_tableListTrace_h5":308},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":576},home,portal-app,resident_人工调度台,10059374
{"_portal_tableListTrace_h5":438},home,portal-app,dispatch_人工调度台,10048740
{"_portal_tableListTrace_h5":470},home,portal-app,resident_人工调度台,10064235
{"_portal_tableListTrace_h5":414},home,portal-app,resident_人工调度台,10064235
{"_portal_tableListTrace_h5":266},home,portal-app,resident_人工调度台,10053453
{"_portal_tableListTrace_h5":645},home,portal-app,dispatch_人工调度台,10048941
{"_portal_tableListTrace_h5":325},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":282},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":380},home,portal-app,resident_人工调度台,10065366
{"_portal_wayBillClickTrace_h5":153},home,portal-app,dispatch_人工调度台,10048740
{"_portal_tableListTrace_h5":340},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":355},home,portal-app,dispatch_人工调度台,10048740
{"_portal_tableListTrace_h5":406},home,portal-app,resident_人工调度台,10064235
{"_portal_tableListTrace_h5":467},home,portal-app,resident_人工调度台,10064235
{"_portal_wayBillClickTrace_h5":298},home,portal-app,orderDispatch_人工调度台,10018611
{"_portal_tableListTrace_h5":435},home,portal-app,resident_人工调度台,10064235
{"_portal_tableListTrace_h5":465},home,portal-app,resident_人工调度台,10065366
{"_portal_tableListTrace_h5":338},home,portal-app,resident_人工调度台,10060510
{"_portal_wayBillClickTrace_h5":476},home,portal-app,orderDispatch_人工调度台,10018611
{"_portal_tableListTrace_h5":309},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":284},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":334},home,portal-app,resident_人工调度台,10065366
{"_portal_tableListTrace_h5":371},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":362},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":297},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":367},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":369},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":328},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":372},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":445},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":302},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":342},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":333},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":363},home,portal-app,resident_人工调度台,10064235
{"_portal_tableListTrace_h5":356},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":1219},home,portal-app,resident_人工调度台,10040864
{"_portal_tableListTrace_h5":631},home,portal-app,resident_人工调度台,10040864
{"_portal_tableListTrace_h5":523},home,portal-app,resident_人工调度台,10040864
{"_portal_tableListTrace_h5":330},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":268},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":268},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":254},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":296},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":276},home,portal-app,resident_人工调度台,10060510
{"_portal_tableListTrace_h5":302},home,portal-app,resident_人工调度台,10060510
{"_portal_wayBillClickTrace_h5":148},home,portal-app,dispatch_人工调度台,10048740
{"_portal_tableListTrace_h5":610},home,portal-app,resident_人工调度台,10063506
{"_portal_tableListTrace_h5":322},home,portal-app,resident_人工调度台,10062110
{"_portal_tableListTrace_h5":187},home,portal-app,resident_人工调度台,10065366
{"_portal_tableListTrace_h5":422},home,portal-app,resident_人工调度台,10065366
